"data_year","state_name","total_agencies","participation_agencies","participating_agencies_pct","nibrs_participating_agencies","nibrs_participating_agencies","covered_agencies","covered_pct","total_population","nibrs_population"
1998,"New Jersey",653,520,0.80,0,0,0,0,8159326,0
1998,"New Mexico",150,78,0.52,0,0,0,0,1751920,0
1998,"Nevada",78,35,0.45,0,0,0,0,1753364,0
1998,"New York",1161,718,0.62,0,0,2,0.00,19964708,0
1998,"Ohio",960,362,0.38,35,0.10,0,0,12207871,1322754
1998,"Oklahoma",503,299,0.59,0,0,0,0,3393885,0
1998,"Oregon",303,170,0.56,0,0,0,0,3316702,0
1998,"Pennsylvania",1883,1015,0.54,0,0,0,0,12432055,0
1998,"Puerto Rico",25,0,0,0,0,0,0,0,0
1998,"Rhode Island",62,46,0.74,0,0,0,0,994135,0
1998,"South Carolina",704,296,0.42,260,0.88,0,0,3913371,3829103
1998,"South Dakota",190,61,0.32,0,0,0,0,751070,0
1998,"Tennessee",730,333,0.46,254,0.76,1,0.00,7108055,3574423
1998,"Texas",1291,938,0.73,51,0.05,0,0,20008545,1314264
1998,"Utah",200,119,0.60,56,0.47,0,0,2820375,1496472
1998,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1998,"Virginia",529,430,0.81,347,0.81,0,0,8415884,5137870
1998,"Vermont",106,65,0.61,42,0.65,0,0,614977,481006
1998,"Washington",326,238,0.73,4,0.02,0,0,6221315,522156
1998,"Wisconsin",490,3,0.01,0,0,0,0,5301409,0
1998,"West Virginia",655,381,0.58,156,0.41,0,0,2275466,1325042
1998,"Wyoming",84,65,0.77,0,0,0,0,485341,0
1998,"Mariana Islands",1,0,0,0,0,0,0,0,0
1998,"Other",0,0,0,0,0,0,0,0,0
1999,"Alaska",51,28,0.55,0,0,0,0,619000,0
1999,"Alabama",488,282,0.58,0,0,0,0,4416008,0
1999,"Arkansas",349,196,0.56,2,0.01,0,0,2805880,196906
1999,"American Samoa",1,0,0,0,0,0,0,0,0
1999,"Arizona",152,98,0.64,0,0,0,0,4790537,0
1999,"California",923,720,0.78,0,0,0,0,33243480,0
1999,"Colorado",341,240,0.70,140,0.58,0,0,4230160,2331686
1999,"Connecticut",141,113,0.80,34,0.30,0,0,3763339,734988
1999,"Canal Zone",0,0,0,0,0,0,0,0,0
1999,"District of Columbia",3,1,0.33,0,0,0,0,519000,0
1999,"Delaware",82,54,0.66,0,0,0,0,774931,0
1999,"Florida",1211,454,0.37,0,0,0,0,15178289,0
1999,"Georgia",819,561,0.68,1,0.00,0,0,8362970,517244
1999,"Guam",3,0,0,0,0,0,0,0,0
1999,"Hawaii",15,4,0.27,0,0,0,0,1281793,0
1999,"Iowa",327,230,0.70,208,0.90,0,0,3071279,2668665
1999,"Idaho",157,119,0.76,114,0.96,0,0,1308046,1243820
1999,"Illinois",1085,7,0.01,1,0.14,0,0,12390865,144646
1999,"Indiana",448,254,0.57,0,0,0,0,5957410,0
1999,"Kansas",473,2,0.00,0,0,0,0,2654899,0
1999,"Kentucky",727,16,0.02,4,0.25,0,0,3999766,89389
1999,"Louisiana",314,197,0.63,0,0,0,0,4422198,0
1999,"Massachusetts",516,328,0.64,146,0.45,0,0,6367686,2426343
1999,"Maryland",217,146,0.67,0,0,0,0,5329480,0
1999,"Maine",243,178,0.73,0,0,0,0,1283547,0
1999,"Michigan",928,665,0.72,568,0.85,0,0,10758422,7088631
1999,"Minnesota",496,319,0.64,1,0.00,0,0,4857701,33950
1999,"Missouri",727,247,0.34,0,0,0,0,5543399,0
1999,"Mississippi",273,117,0.43,0,0,0,0,2769107,0
1999,"Montana",143,45,0.31,0,0,0,0,961317,0
1999,"Nebraska",337,251,0.74,12,0.05,0,0,1762297,230294
1999,"North Carolina",818,467,0.57,0,0,0,0,7671532,0
1999,"North Dakota",161,98,0.61,77,0.79,0,0,696916,501221
1999,"New Hampshire",282,71,0.25,11,0.15,0,0,1505124,137748
1999,"New Jersey",653,517,0.79,0,0,0,0,8188146,0
1999,"New Mexico",150,84,0.56,0,0,0,0,1754684,0
1999,"Nevada",78,36,0.46,0,0,0,0,1814905,0
1999,"New York",1161,702,0.60,0,0,1,0.00,19992301,0
1999,"Ohio",977,402,0.41,70,0.17,0,0,12485242,2217717
1999,"Oklahoma",503,303,0.60,0,0,0,0,3405170,0
1999,"Oregon",302,202,0.67,1,0.00,0,0,3388729,35163
1999,"Pennsylvania",1883,1000,0.53,0,0,0,0,12422113,0
1999,"Puerto Rico",25,0,0,0,0,0,0,0,0
1999,"Rhode Island",62,46,0.74,0,0,0,0,997138,0
1999,"South Carolina",719,330,0.46,274,0.83,0,0,3946364,3882611
1999,"South Dakota",190,72,0.38,0,0,0,0,743276,0
1999,"Tennessee",720,477,0.66,340,0.71,0,0,7568514,4509059
1999,"Texas",1293,947,0.73,53,0.06,1,0.00,20558713,1624976
1999,"Utah",200,119,0.60,55,0.46,1,0.01,2769245,1534584
1999,"US Virgin Islands",3,0,0,0,0,0,0,0,0
1999,"Virginia",553,462,0.84,354,0.77,2,0.00,8952151,5744686
1999,"Vermont",107,64,0.60,42,0.66,0,0,618872,492734
1999,"Washington",326,239,0.73,4,0.02,0,0,6335124,562199
1999,"Wisconsin",491,357,0.73,1,0.00,0,0,5895408,580899
1999,"West Virginia",585,294,0.50,247,0.84,0,0,2213231,1521631
1999,"Wyoming",84,66,0.79,0,0,0,0,484327,0
1999,"Mariana Islands",1,0,0,0,0,0,0,0,0
1999,"Other",0,0,0,0,0,0,0,0,0
2000,"Alaska",51,32,0.63,0,0,0,0,626932,0
2000,"Alabama",488,218,0.45,0,0,0,0,4488050,0
2000,"Arkansas",351,200,0.57,5,0.03,0,0,3085403,369027
2000,"American Samoa",1,0,0,0,0,0,0,0,0
2000,"Arizona",151,99,0.66,0,0,0,0,5142271,0
2000,"California",895,722,0.81,0,0,1,0.00,33974269,0
2000,"Colorado",338,238,0.70,140,0.59,1,0.00,4739066,2470043
2000,"Connecticut",139,111,0.80,46,0.41,0,0,4283356,1610487
2000,"Canal Zone",0,0,0,0,0,0,0,0,0
2000,"District of Columbia",3,1,0.33,0,0,0,0,572059,0
2000,"Delaware",82,53,0.65,0,0,0,0,806621,0
2000,"Florida",836,518,0.62,0,0,0,0,16049613,0
2000,"Georgia",815,557,0.68,0,0,0,0,8200086,0
2000,"Guam",3,0,0,0,0,0,0,0,0
2000,"Hawaii",15,4,0.27,0,0,0,0,1314665,0
2000,"Iowa",326,246,0.75,218,0.89,0,0,3153624,2840965
2000,"Idaho",153,120,0.78,119,0.99,0,0,1335701,1282539
2000,"Illinois",1085,7,0.01,1,0.14,0,0,12649892,150115
2000,"Indiana",448,266,0.59,0,0,0,0,6096020,0
2000,"Kansas",592,408,0.69,311,0.76,0,0,3483644,2285796
2000,"Kentucky",734,23,0.03,10,0.43,0,0,4167708,157418
2000,"Louisiana",313,192,0.61,0,0,0,0,4522112,0
2000,"Massachusetts",525,348,0.66,187,0.54,0,0,6781415,3131851
2000,"Maryland",216,148,0.69,0,0,0,0,5449611,0
2000,"Maine",242,179,0.74,0,0,0,0,1314095,0
2000,"Michigan",915,672,0.73,593,0.88,0,0,10658627,8037390
2000,"Minnesota",498,317,0.64,3,0.01,4,0.01,5520289,536924
2000,"Missouri",727,244,0.34,0,0,0,0,5666897,0
2000,"Mississippi",273,130,0.48,0,0,0,0,2844765,0
2000,"Montana",144,55,0.38,1,0.02,0,0,988597,9383
2000,"Nebraska",341,252,0.74,11,0.04,0,0,1814703,178443
2000,"North Carolina",809,427,0.53,0,0,0,0,8084417,0
2000,"North Dakota",157,87,0.55,70,0.80,0,0,693610,504897
2000,"New Hampshire",277,118,0.43,12,0.10,0,0,1457787,129070
2000,"New Jersey",653,517,0.79,0,0,0,0,8461319,0
2000,"New Mexico",151,84,0.56,1,0.01,0,0,1868656,37844
2000,"Nevada",78,36,0.46,0,0,0,0,2003421,0
2000,"New York",1040,634,0.61,0,0,1,0.00,20769343,0
2000,"Ohio",981,429,0.44,101,0.24,0,0,12234591,2266867
2000,"Oklahoma",503,302,0.60,0,0,0,0,3498712,0
2000,"Oregon",304,207,0.68,3,0.01,0,0,3513113,52930
2000,"Pennsylvania",1883,1006,0.53,0,0,3,0.00,12822219,0
2000,"Puerto Rico",25,0,0,0,0,0,0,0,0
2000,"Rhode Island",62,48,0.77,0,0,0,0,1054364,0
2000,"South Carolina",718,538,0.75,391,0.73,0,0,4075438,4007782
2000,"South Dakota",225,118,0.52,62,0.53,0,0,892293,286095
2000,"Tennessee",679,506,0.75,423,0.84,0,0,6975748,5684989
2000,"Texas",1290,956,0.74,55,0.06,0,0,21331542,1954831
2000,"Utah",194,120,0.62,58,0.48,0,0,2782205,1702774
2000,"US Virgin Islands",3,0,0,0,0,0,0,0,0
2000,"Virginia",535,452,0.84,384,0.85,0,0,7593334,6980761
2000,"Vermont",108,71,0.66,44,0.62,0,0,643372,515166
2000,"Washington",326,246,0.75,5,0.02,0,0,6531953,621227
2000,"Wisconsin",491,349,0.71,0,0,0,0,5499827,0
2000,"West Virginia",572,354,0.62,263,0.74,0,0,2093659,1677041
2000,"Wyoming",84,65,0.77,0,0,0,0,499238,0
2000,"Mariana Islands",1,0,0,0,0,0,0,0,0
2000,"Other",0,0,0,0,0,0,0,0,0
2001,"Alaska",51,33,0.65,0,0,0,0,634892,0
2001,"Alabama",488,266,0.55,0,0,0,0,4502059,0
2001,"Arkansas",350,199,0.57,5,0.03,0,0,3075959,381356
2001,"American Samoa",1,0,0,0,0,0,0,0,0
2001,"Arizona",152,101,0.66,1,0.01,0,0,5356370,32910
2001,"California",895,724,0.81,0,0,0,0,34608064,0
2001,"Colorado",344,230,0.67,136,0.59,0,0,4950097,2405078
2001,"Connecticut",137,109,0.80,53,0.49,0,0,4178846,1785765
2001,"Canal Zone",0,0,0,0,0,0,0,0,0
2001,"District of Columbia",3,2,0.67,1,0.50,0,0,571822,0
2001,"Delaware",90,62,0.69,54,0.87,0,0,820963,795507
2001,"Florida",836,582,0.70,0,0,0,0,16465493,0
2001,"Georgia",815,549,0.67,0,0,3,0.01,8403421,0
2001,"Guam",3,0,0,0,0,0,0,0,0
2001,"Hawaii",15,4,0.27,0,0,0,0,1328623,0
2001,"Iowa",329,251,0.76,219,0.87,0,0,3199087,2861030
2001,"Idaho",154,115,0.75,115,1.00,0,0,1363532,1305535
2001,"Illinois",1084,8,0.01,1,0.13,0,0,12709255,150877
2001,"Indiana",448,273,0.61,0,0,0,0,6130368,0
2001,"Kansas",591,450,0.76,334,0.74,0,0,3288796,2296266
2001,"Kentucky",738,28,0.04,14,0.50,2,0.07,4410447,453265
2001,"Louisiana",313,194,0.62,0,0,0,0,4518855,0
2001,"Massachusetts",520,352,0.68,204,0.58,0,0,6638271,3389451
2001,"Maryland",216,148,0.69,0,0,0,0,5530549,0
2001,"Maine",242,180,0.74,0,0,0,0,1322818,0
2001,"Michigan",912,675,0.74,608,0.90,0,0,10854317,8301563
2001,"Minnesota",498,302,0.61,3,0.01,0,0,5504362,465565
2001,"Missouri",727,306,0.42,0,0,0,0,5701710,0
2001,"Mississippi",273,128,0.47,0,0,0,0,2858136,0
2001,"Montana",143,55,0.38,0,0,0,0,976899,0
2001,"Nebraska",349,255,0.73,26,0.10,0,0,1877174,342220
2001,"North Carolina",809,448,0.55,0,0,0,0,8221148,0
2001,"North Dakota",155,86,0.55,72,0.84,0,0,671376,509045
2001,"New Hampshire",291,134,0.46,25,0.19,0,0,1623665,293328
2001,"New Jersey",653,521,0.80,0,0,0,0,8531789,0
2001,"New Mexico",150,82,0.55,0,0,0,0,1840977,0
2001,"Nevada",78,35,0.45,0,0,0,0,2112936,0
2001,"New York",1040,670,0.64,0,0,0,0,20795253,0
2001,"Ohio",1003,492,0.49,156,0.32,0,0,12715845,3217763
2001,"Oklahoma",503,299,0.59,0,0,0,0,3512705,0
2001,"Oregon",308,211,0.69,7,0.03,0,0,3807700,295495
2001,"Pennsylvania",1882,852,0.45,0,0,0,0,12815044,0
2001,"Puerto Rico",25,0,0,0,0,0,0,0,0
2001,"Rhode Island",56,48,0.86,0,0,0,0,1065026,0
2001,"South Carolina",676,420,0.62,319,0.76,0,0,4201688,4055834
2001,"South Dakota",229,124,0.54,68,0.55,0,0,879622,292455
2001,"Tennessee",612,481,0.79,459,0.95,0,0,5776399,5735728
2001,"Texas",1296,962,0.74,60,0.06,1,0.00,22077389,2418623
2001,"Utah",196,123,0.63,59,0.48,0,0,2828786,1734179
2001,"US Virgin Islands",3,0,0,0,0,0,0,0,0
2001,"Virginia",536,464,0.87,396,0.85,0,0,7487243,7147779
2001,"Vermont",107,72,0.67,58,0.81,0,0,626916,562536
2001,"Washington",325,246,0.76,4,0.02,0,0,6559514,554672
2001,"Wisconsin",491,358,0.73,1,0.00,0,0,5539023,66807
2001,"West Virginia",535,354,0.66,298,0.84,0,0,1991395,1734491
2001,"Wyoming",84,65,0.77,0,0,0,0,499886,0
2001,"Mariana Islands",1,0,0,0,0,0,0,0,0
2001,"Other",0,0,0,0,0,0,0,0,0
2002,"Alaska",51,33,0.65,0,0,0,0,643893,0
2002,"Alabama",488,269,0.55,0,0,0,0,4516995,0
2002,"Arkansas",356,212,0.60,11,0.05,0,0,3211957,503181
2002,"American Samoa",1,0,0,0,0,0,0,0,0
2002,"Arizona",152,97,0.64,1,0.01,0,0,5502666,33834
2002,"California",895,727,0.81,0,0,0,0,35222901,0
2002,"Colorado",330,216,0.65,132,0.61,0,0,4650164,2286135
2002,"Connecticut",137,110,0.80,61,0.55,0,0,4211952,1964031
2002,"Canal Zone",0,0,0,0,0,0,0,0,0
2002,"District of Columbia",3,2,0.67,1,0.50,0,0,570898,0
2002,"Delaware",97,64,0.66,52,0.81,0,0,839193,807385
2002,"Florida",836,595,0.71,0,0,0,0,16790087,0
2002,"Georgia",815,555,0.68,0,0,0,0,8593897,0
2002,"Guam",3,0,0,0,0,0,0,0,0
2002,"Hawaii",15,4,0.27,0,0,0,0,1350867,0
2002,"Iowa",323,247,0.76,221,0.89,0,0,3146200,2864063
2002,"Idaho",153,119,0.78,117,0.98,0,0,1386037,1328471
2002,"Illinois",1083,7,0.01,1,0.14,0,0,12671130,152307
2002,"Indiana",448,279,0.62,0,0,0,0,6174803,0
2002,"Kansas",583,434,0.74,324,0.75,0,0,2998062,2340716
2002,"Kentucky",736,27,0.04,17,0.63,0,0,4496702,536056
2002,"Louisiana",313,188,0.60,0,0,0,0,4529119,0
2002,"Massachusetts",532,364,0.68,220,0.60,0,0,6891397,3794988
2002,"Maryland",216,148,0.69,0,0,0,0,5615508,0
2002,"Maine",242,180,0.74,0,0,0,0,1329171,0
2002,"Michigan",925,688,0.74,615,0.89,0,0,11120386,8788708
2002,"Minnesota",501,315,0.63,6,0.02,0,0,5755643,668783
2002,"Missouri",725,569,0.78,0,0,0,0,5684884,0
2002,"Mississippi",273,126,0.46,0,0,0,0,2871782,0
2002,"Montana",143,75,0.52,0,0,0,0,981132,0
2002,"Nebraska",344,250,0.73,44,0.18,0,0,1836942,440569
2002,"North Carolina",809,443,0.55,0,0,0,0,8347250,0
2002,"North Dakota",152,79,0.52,70,0.89,0,0,661701,506733
2002,"New Hampshire",311,176,0.57,49,0.28,0,0,1756308,449638
2002,"New Jersey",653,518,0.79,0,0,0,0,8638252,0
2002,"New Mexico",150,83,0.55,0,0,0,0,1866916,0
2002,"Nevada",78,35,0.45,0,0,0,0,2180572,0
2002,"New York",1040,679,0.65,0,0,0,0,20955239,0
2002,"Ohio",1011,539,0.53,210,0.39,0,0,12873199,4445014
2002,"Oklahoma",503,301,0.60,0,0,0,0,3544795,0
2002,"Oregon",312,176,0.56,11,0.06,0,0,3854741,305146
2002,"Pennsylvania",1877,923,0.49,0,0,0,0,12859638,0
2002,"Puerto Rico",25,0,0,0,0,0,0,0,0
2002,"Rhode Island",56,48,0.86,0,0,0,0,1075893,0
2002,"South Carolina",721,543,0.75,396,0.73,0,0,4153020,4101434
2002,"South Dakota",206,114,0.55,84,0.74,0,0,864773,370115
2002,"Tennessee",660,524,0.79,454,0.87,0,0,5845384,5796512
2002,"Texas",1295,981,0.76,63,0.06,0,0,22395631,2635163
2002,"Utah",193,117,0.61,57,0.49,0,0,2490530,1764253
2002,"US Virgin Islands",3,0,0,0,0,0,0,0,0
2002,"Virginia",551,479,0.87,395,0.82,0,0,7412994,7234922
2002,"Vermont",109,74,0.68,57,0.77,0,0,643491,565746
2002,"Washington",329,246,0.75,8,0.03,0,0,6784428,690869
2002,"Wisconsin",492,362,0.74,1,0.00,3,0.01,5607403,20149
2002,"West Virginia",534,388,0.73,334,0.86,0,0,2107884,1687179
2002,"Wyoming",84,64,0.76,0,0,0,0,504213,0
2002,"Mariana Islands",1,0,0,0,0,0,0,0,0
2002,"Other",0,0,0,0,0,0,0,0,0
2003,"Alaska",51,33,0.65,0,0,0,0,648921,0
2003,"Alabama",488,306,0.63,0,0,0,0,4531274,0
2003,"Arkansas",413,253,0.61,133,0.53,0,0,3593973,1588733
2003,"American Samoa",1,0,0,0,0,0,0,0,0
2003,"Arizona",152,96,0.63,1,0.01,3,0.03,5637404,34763
2003,"California",895,727,0.81,0,0,0,0,35592667,0
2003,"Colorado",322,212,0.66,135,0.64,0,0,4703735,2397770
2003,"Connecticut",137,110,0.80,67,0.61,0,0,3880135,2097750
2003,"Canal Zone",0,0,0,0,0,0,0,0,0
2003,"District of Columbia",3,2,0.67,1,0.50,0,0,563384,0
2003,"Delaware",91,60,0.66,53,0.88,0,0,843255,817491
2003,"Florida",836,596,0.71,0,0,0,0,17102484,0
2003,"Georgia",815,525,0.64,0,0,0,0,8719493,0
2003,"Guam",3,0,0,0,0,0,0,0,0
2003,"Hawaii",15,4,0.27,0,0,0,0,1364659,0
2003,"Iowa",329,258,0.78,226,0.88,0,0,3193360,2916051
2003,"Idaho",154,123,0.80,119,0.97,0,0,1412529,1357404
2003,"Illinois",1083,7,0.01,1,0.14,0,0,12719599,151703
2003,"Indiana",448,284,0.63,0,0,0,0,6214751,0
2003,"Kansas",569,441,0.78,344,0.78,0,0,3248805,2382320
2003,"Kentucky",733,30,0.04,18,0.60,2,0.07,4769068,844645
2003,"Louisiana",314,182,0.58,9,0.05,0,0,4545591,203355
2003,"Massachusetts",520,352,0.68,234,0.66,0,0,6694614,4047450
2003,"Maryland",216,149,0.69,0,0,0,0,5672192,0
2003,"Maine",243,166,0.68,1,0.01,11,0.07,1360108,15765
2003,"Michigan",914,670,0.73,611,0.91,0,0,10745970,8622143
2003,"Minnesota",498,322,0.65,3,0.01,1,0.00,5547705,411821
2003,"Missouri",724,588,0.81,0,0,4,0.01,5732950,0
2003,"Mississippi",273,125,0.46,0,0,0,0,2881281,0
2003,"Montana",144,77,0.53,0,0,0,0,1040354,0
2003,"Nebraska",352,257,0.73,60,0.23,0,0,1885073,531122
2003,"North Carolina",809,450,0.56,0,0,0,0,8433301,0
2003,"North Dakota",153,77,0.50,65,0.84,0,0,680318,495315
2003,"New Hampshire",263,143,0.54,135,0.94,0,0,1422953,901753
2003,"New Jersey",653,521,0.80,0,0,0,0,8688836,0
2003,"New Mexico",150,86,0.57,0,0,0,0,1892610,0
2003,"Nevada",78,35,0.45,0,0,0,0,2247570,0
2003,"New York",1040,677,0.65,0,0,0,0,21018067,0
2003,"Ohio",1001,529,0.53,227,0.43,0,0,12608425,5747245
2003,"Oklahoma",503,298,0.59,0,0,0,0,3566501,0
2003,"Oregon",327,184,0.56,35,0.19,0,0,4022179,720079
2003,"Pennsylvania",1877,890,0.47,0,0,0,0,12888020,0
2003,"Puerto Rico",25,0,0,0,0,0,0,0,0
2003,"Rhode Island",56,48,0.86,0,0,0,0,1082476,0
2003,"South Carolina",660,509,0.77,422,0.83,0,0,4168818,4144591
2003,"South Dakota",201,135,0.67,118,0.87,0,0,790996,419557
2003,"Tennessee",590,459,0.78,456,0.99,0,0,5860993,5841748
2003,"Texas",1296,995,0.77,64,0.06,0,0,23255987,2749889
2003,"Utah",199,124,0.62,58,0.47,0,0,2629027,1817325
2003,"US Virgin Islands",3,0,0,0,0,0,0,0,0
2003,"Virginia",542,472,0.87,395,0.84,0,0,7500129,7316166
2003,"Vermont",107,71,0.66,60,0.85,0,0,634356,569065
2003,"Washington",327,253,0.77,6,0.02,0,0,6837702,682116
2003,"Wisconsin",494,370,0.75,4,0.01,1,0.00,6212266,656105
2003,"West Virginia",598,520,0.87,404,0.78,0,0,2140493,1752405
2003,"Wyoming",84,62,0.74,0,0,0,0,506879,0
2003,"Mariana Islands",1,0,0,0,0,0,0,0,0
2003,"Other",0,0,0,0,0,0,0,0,0
2004,"Alaska",51,33,0.65,0,0,1,0.03,655932,0
2004,"Alabama",488,315,0.65,0,0,0,0,4550680,0
2004,"Arkansas",397,292,0.74,196,0.67,0,0,3214060,1848510
2004,"American Samoa",1,0,0,0,0,0,0,0,0
2004,"Arizona",153,93,0.61,3,0.03,0,0,5995349,264498
2004,"California",895,724,0.81,0,0,0,0,36003471,0
2004,"Colorado",322,221,0.69,143,0.65,0,0,4843831,2668668
2004,"Connecticut",132,105,0.80,66,0.63,0,0,3751301,2042521
2004,"Canal Zone",0,0,0,0,0,0,0,0,0
2004,"District of Columbia",3,2,0.67,1,0.50,0,0,553523,0
2004,"Delaware",83,53,0.64,53,1.00,0,0,854779,830364
2004,"Florida",836,591,0.71,0,0,0,0,17489500,0
2004,"Georgia",815,514,0.63,1,0.00,0,0,8865341,9449
2004,"Guam",3,0,0,0,0,0,0,0,0
2004,"Hawaii",15,4,0.27,0,0,0,0,1370337,0
2004,"Iowa",322,246,0.76,221,0.90,0,0,3147746,2914838
2004,"Idaho",153,122,0.80,120,0.98,0,0,1440470,1392114
2004,"Illinois",1083,7,0.01,1,0.14,0,0,12779604,152446
2004,"Indiana",448,285,0.64,0,0,0,0,6256746,0
2004,"Kansas",582,473,0.81,358,0.76,0,0,2985539,2109590
2004,"Kentucky",738,316,0.43,20,0.06,0,0,4855220,888178
2004,"Louisiana",314,180,0.57,15,0.08,0,0,4589482,328913
2004,"Massachusetts",527,367,0.70,248,0.68,0,0,6841621,4650990
2004,"Maryland",216,150,0.69,0,0,0,0,5726100,0
2004,"Maine",246,167,0.68,4,0.02,0,0,1393265,33591
2004,"Michigan",918,669,0.73,606,0.91,0,0,10854430,9002773
2004,"Minnesota",497,328,0.66,2,0.01,2,0.01,5250863,33630
2004,"Missouri",724,592,0.82,0,0,10,0.02,5784134,0
2004,"Mississippi",273,138,0.51,0,0,0,0,2904176,0
2004,"Montana",181,123,0.68,37,0.30,0,0,1543792,485947
2004,"Nebraska",346,253,0.73,66,0.26,0,0,1880911,582395
2004,"North Carolina",809,445,0.55,0,0,0,0,8568209,0
2004,"North Dakota",166,93,0.56,69,0.74,0,0,712103,560073
2004,"New Hampshire",266,155,0.58,144,0.93,0,0,1409000,948884
2004,"New Jersey",653,518,0.79,0,0,0,0,8750387,0
2004,"New Mexico",150,85,0.57,0,0,0,0,1922397,0
2004,"Nevada",78,35,0.45,0,0,0,0,2341129,0
2004,"New York",1034,691,0.67,0,0,0,0,21053780,0
2004,"Ohio",1021,552,0.54,263,0.48,0,0,12924208,6649371
2004,"Oklahoma",503,297,0.59,0,0,0,0,3579422,0
2004,"Oregon",308,204,0.66,44,0.22,0,0,3798934,913873
2004,"Pennsylvania",1877,920,0.49,0,0,3,0.00,12949082,0
2004,"Puerto Rico",25,0,0,0,0,0,0,0,0
2004,"Rhode Island",92,79,0.86,35,0.44,0,0,1730885,876930
2004,"South Carolina",586,504,0.86,490,0.97,0,0,4218953,4196056
2004,"South Dakota",242,189,0.78,130,0.69,0,0,1031859,572200
2004,"Tennessee",594,456,0.77,453,0.99,0,0,5930723,5900962
2004,"Texas",1289,995,0.77,62,0.06,0,0,23456410,2744400
2004,"Utah",196,119,0.61,56,0.47,0,0,2594974,1823438
2004,"US Virgin Islands",3,0,0,0,0,0,0,0,0
2004,"Virginia",482,414,0.86,397,0.96,0,0,7564043,7401012
2004,"Vermont",105,75,0.71,75,1.00,0,0,632382,602735
2004,"Washington",324,249,0.77,4,0.02,0,0,6675969,639179
2004,"Wisconsin",491,369,0.75,2,0.01,2,0.01,5664697,662201
2004,"West Virginia",528,415,0.79,368,0.89,0,0,1942283,1703902
2004,"Wyoming",84,63,0.75,0,0,0,0,512254,0
2004,"Mariana Islands",1,0,0,0,0,0,0,0,0
2004,"Other",0,0,0,0,0,0,0,0,0
2005,"Alaska",51,33,0.65,0,0,0,0,664150,0
2005,"Alabama",488,267,0.55,0,0,0,0,4575157,0
2005,"Arkansas",400,297,0.74,210,0.71,0,0,3279873,2026415
2005,"American Samoa",1,0,0,0,0,0,0,0,0
2005,"Arizona",154,95,0.62,4,0.04,0,0,6208207,281278
2005,"California",895,721,0.81,0,0,0,0,36243236,0
2005,"Colorado",321,226,0.70,154,0.68,0,0,4923114,3481816
2005,"Connecticut",133,106,0.80,70,0.66,0,0,3792528,2221976
2005,"Canal Zone",0,0,0,0,0,0,0,0,0
2005,"District of Columbia",3,2,0.67,1,0.50,0,0,550521,0
2005,"Delaware",84,55,0.65,53,0.96,0,0,870075,843524
2005,"Florida",836,602,0.72,0,0,0,0,17883830,0
2005,"Georgia",815,488,0.60,1,0.00,0,0,9111910,9780
2005,"Guam",3,0,0,0,0,0,0,0,0
2005,"Hawaii",15,4,0.27,0,0,0,0,1383742,0
2005,"Iowa",327,258,0.79,228,0.88,0,0,3162663,2946920
2005,"Idaho",170,119,0.70,106,0.89,0,0,1533254,1425914
2005,"Illinois",1083,7,0.01,1,0.14,0,0,12826171,153048
2005,"Indiana",448,281,0.63,0,0,0,0,6284182,0
2005,"Kansas",595,481,0.81,352,0.73,0,0,2960026,2050991
2005,"Kentucky",624,348,0.56,26,0.07,0,0,4933532,942350
2005,"Louisiana",313,162,0.52,22,0.14,0,0,4613033,387145
2005,"Massachusetts",518,362,0.70,257,0.71,0,0,6618031,4822494
2005,"Maryland",216,150,0.69,0,0,1,0.01,5769032,0
2005,"Maine",242,150,0.62,7,0.05,0,0,1365098,94259
2005,"Michigan",920,660,0.72,602,0.91,0,0,10680554,10017482
2005,"Minnesota",499,333,0.67,4,0.01,0,0,5749098,497457
2005,"Missouri",724,589,0.81,0,0,3,0.01,5833568,0
2005,"Mississippi",274,138,0.50,1,0.01,0,0,2943998,21712
2005,"Montana",161,108,0.67,91,0.84,0,0,1037700,897980
2005,"Nebraska",347,244,0.70,65,0.27,0,0,1884201,583592
2005,"North Carolina",809,446,0.55,0,0,0,0,8710624,0
2005,"North Dakota",155,87,0.56,73,0.84,0,0,693523,573458
2005,"New Hampshire",271,162,0.60,147,0.91,0,0,1440549,1051479
2005,"New Jersey",653,518,0.79,0,0,0,0,8770503,0
2005,"New Mexico",150,83,0.55,0,0,1,0.01,1947879,0
2005,"Nevada",78,36,0.46,0,0,0,0,2421139,0
2005,"New York",992,696,0.70,0,0,0,0,21085280,0
2005,"Ohio",1081,636,0.59,326,0.51,0,0,12968762,6851958
2005,"Oklahoma",503,297,0.59,0,0,0,0,3607913,0
2005,"Oregon",309,206,0.67,52,0.25,1,0.00,3882862,1028273
2005,"Pennsylvania",1877,981,0.52,0,0,0,0,12970259,0
2005,"Puerto Rico",25,0,0,0,0,0,0,0,0
2005,"Rhode Island",52,49,0.94,46,0.94,0,0,1082452,897755
2005,"South Carolina",733,613,0.84,451,0.74,0,0,4283275,4254373
2005,"South Dakota",246,164,0.67,103,0.63,0,0,975882,536069
2005,"Tennessee",601,468,0.78,456,0.97,0,0,5982851,5962959
2005,"Texas",1287,1005,0.78,62,0.06,0,0,23573260,3464628
2005,"Utah",196,119,0.61,55,0.46,0,0,2651281,1858946
2005,"US Virgin Islands",3,0,0,0,0,0,0,0,0
